date,fingerprint,type,bytes,num_instances,coverage
2023-04-04,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,write,2384850880239.51,12.00,12.00
2023-04-05,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,15514794125.13,12.00,12.00
2023-04-05,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,288506531800.18,12.00,12.00
2023-04-05,5481936581E23D2D178105D44DB6915AB06BFB7F,read,24851930565724.92,12.00,12.00
2023-04-05,5481936581E23D2D178105D44DB6915AB06BFB7F,write,24940180232311.82,12.00,12.00
2023-04-05,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,dirreq-read,1631888109.96,12.00,12.00
2023-04-05,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,dirreq-write,37937916256.15,12.00,12.00
2023-04-05,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,read,2357531179537.62,12.00,12.00
2023-04-05,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,write,2341387426423.68,12.00,12.00
2023-04-06,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,16001532459.92,12.00,12.00
2023-04-06,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,290774080076.68,12.00,12.00
2023-04-06,5481936581E23D2D178105D44DB6915AB06BFB7F,read,24933283599861.57,12.00,12.00
2023-04-06,5481936581E23D2D178105D44DB6915AB06BFB7F,write,25025926287408.00,12.00,12.00
2023-04-06,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,dirreq-read,1694574960.58,12.00,12.00
2023-04-06,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,dirreq-write,40127329153.35,12.00,12.00
2023-04-06,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,read,2413792006430.51,12.00,12.00
2023-04-06,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,write,2402657036440.84,12.00,12.00
2023-04-07,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,15521144141.58,12.00,12.00
2023-04-07,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,283947754422.12,12.00,12.00
2023-04-07,5481936581E23D2D178105D44DB6915AB06BFB7F,read,25186018221240.48,12.00,12.00
2023-04-07,5481936581E23D2D178105D44DB6915AB06BFB7F,write,25274168609767.32,12.00,12.00
2023-04-07,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,dirreq-read,1796930166.45,12.00,12.00
2023-04-07,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,dirreq-write,41550801474.36,12.00,12.00
2023-04-07,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,read,2475281589835.83,12.00,12.00
2023-04-07,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,write,2464833578401.80,12.00,12.00
2023-04-08,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,14918413744.45,12.00,12.00
2023-04-08,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,289594416832.97,12.00,12.00
2023-04-08,5481936581E23D2D178105D44DB6915AB06BFB7F,read,26368610889083.45,12.00,12.00
2023-04-08,5481936581E23D2D178105D44DB6915AB06BFB7F,write,26465311179312.45,12.00,12.00
2023-04-08,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,dirreq-read,1728998313.86,12.00,12.00
2023-04-08,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,dirreq-write,40381125894.61,12.00,12.00
2023-04-08,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,read,2543586823340.94,12.00,12.00
2023-04-08,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,write,2521163698387.53,12.00,12.00
2023-04-09,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,15716925040.85,12.00,12.00
2023-04-09,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,318063218404.01,12.00,12.00
2023-04-09,5481936581E23D2D178105D44DB6915AB06BFB7F,read,26383337204993.87,12.00,12.00
2023-04-09,5481936581E23D2D178105D44DB6915AB06BFB7F,write,26505258153107.84,12.00,12.00
2023-04-09,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,dirreq-read,1749589349.46,12.00,12.00
2023-04-09,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,dirreq-write,44874676626.92,12.00,12.00
2023-04-09,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,read,2445627286068.02,12.00,12.00
2023-04-09,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,write,2422984856548.15,12.00,12.00
2023-04-10,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,15110556009.46,12.00,12.00
2023-04-10,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,322795880722.23,12.00,12.00
2023-04-10,5481936581E23D2D178105D44DB6915AB06BFB7F,read,26179947145647.67,12.00,12.00
2023-04-10,5481936581E23D2D178105D44DB6915AB06BFB7F,write,26307802141023.86,12.00,12.00
2023-04-10,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,dirreq-read,1746997665.41,12.00,12.00
2023-04-10,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,dirreq-write,48979376796.93,12.00,12.00
2023-04-10,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,read,2429403452942.52,12.00,12.00
