date,fingerprint,transport,users,num_instances,coverage
2022-01-18,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.69,1.00,3.00
2022-01-18,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6598.27,1.00,4.45
2022-01-19,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,3.78,1.00,3.00
2022-01-19,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6790.89,1.00,3.00
2022-01-20,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.46,1.00,2.98
2022-01-20,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6878.64,1.00,2.98
2022-01-21,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.40,1.00,3.00
2022-01-21,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6871.44,1.00,3.00
2022-01-22,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.42,1.00,3.00
2022-01-22,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6944.35,1.00,3.00
2022-01-23,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.23,1.00,2.86
2022-01-23,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,7150.07,1.00,2.86
2022-01-24,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.10,1.00,2.60
2022-01-24,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,7102.57,1.00,2.78
2022-01-25,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.69,1.79,3.91
2022-01-25,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6850.14,1.79,5.00
2022-01-26,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.91,4.00,3.50
2022-01-26,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,7601.56,4.00,5.00
2022-01-27,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.93,4.00,3.50
2022-01-27,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,8094.28,4.00,5.00
2022-01-28,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.85,4.00,3.41
2022-01-28,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,8810.68,4.00,5.00
2022-01-29,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.71,4.00,3.17
2022-01-29,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9078.71,4.00,4.82
2022-01-30,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.72,4.00,5.36
2022-01-30,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9198.62,4.00,7.24
2022-01-31,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.74,4.00,3.49
2022-01-31,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,8780.27,4.00,5.45
2022-02-01,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.85,4.00,5.91
2022-02-01,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9636.72,4.00,7.74
2022-02-02,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.58,4.00,5.24
2022-02-02,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9847.67,4.00,6.07
2022-02-03,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.88,4.00,3.91
2022-02-03,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9856.18,4.00,4.00
2022-02-04,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.56,4.00,3.59
2022-02-04,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10124.23,4.00,4.00
2022-02-05,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.08,4.00,4.00
2022-02-05,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10782.25,4.00,4.00
2022-02-06,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.12,4.00,4.00
2022-02-06,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10566.48,4.00,4.00
2022-02-07,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.08,4.00,4.00
2022-02-07,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10210.13,4.00,4.00
2022-02-08,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.13,4.00,4.00
2022-02-08,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10553.95,4.00,4.00
2022-02-09,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.06,4.00,4.00
2022-02-09,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10439.61,4.00,4.00
2022-02-10,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.98,4.00,4.00
2022-02-10,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10775.49,4.00,4.00
2022-02-11,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.00,4.00,4.00
2022-02-11,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11440.93,4.00,4.00
2022-02-12,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.11,4.00,4.00
2022-02-12,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12034.83,4.00,4.00
2022-02-13,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.17,4.00,4.00
2022-02-13,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11872.53,4.00,4.00
2022-02-14,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.07,4.00,4.00
2022-02-14,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11266.03,4.00,4.00
2022-02-15,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.02,4.00,4.00
2022-02-15,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11947.44,4.00,4.00
2022-02-16,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.25,4.00,4.00
2022-02-16,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13627.88,4.00,4.00
2022-02-17,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.67,4.00,3.31
2022-02-17,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12586.36,4.00,3.31
2022-02-18,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.11,4.00,1.43
2022-02-18,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5872.85,4.00,1.43
2022-02-19,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,3.18,4.00,4.00
2022-02-19,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,16781.42,4.00,4.00
2022-02-20,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,3.68,4.00,4.00
2022-02-20,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,17020.07,4.00,4.00
2022-02-21,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,4.39,4.00,4.00
2022-02-21,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,16636.12,4.00,4.00
2022-02-22,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,4.10,4.00,4.00
2022-02-22,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,17629.57,4.00,4.00
2022-02-23,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,3.42,4.00,4.00
2022-02-23,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,18101.56,4.00,4.00
2022-02-24,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.91,4.00,4.00
2022-02-24,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,16923.89,4.00,4.00
2022-02-25,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.18,4.00,4.00
2022-02-25,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,17348.19,4.00,4.00
2022-02-26,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.98,4.00,3.64
2022-02-26,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,15735.08,4.00,3.64
2022-02-27,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.10,4.00,3.87
2022-02-27,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,15481.24,4.00,3.87
2022-02-28,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.44,4.00,4.00
2022-02-28,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,15624.72,4.00,4.00
2022-03-01,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.72,4.00,3.96
2022-03-01,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,15435.53,4.00,3.96
2022-03-02,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.14,4.00,4.00
2022-03-02,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,16193.16,4.00,4.00
2022-03-03,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,3.25,4.00,4.00
2022-03-03,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,16521.54,4.00,4.00
2022-03-04,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,5.12,4.00,4.00
2022-03-04,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,17644.57,4.00,4.00
2022-03-05,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,4.85,4.00,4.00
2022-03-05,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,18618.18,4.00,4.00
2022-03-06,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,4.25,4.00,4.00
2022-03-06,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,17725.82,4.00,4.00
2022-03-07,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,3.57,4.00,4.00
2022-03-07,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,17569.15,4.00,4.00
2022-03-08,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.18,4.00,4.00
2022-03-08,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,17264.86,4.00,4.00
2022-03-09,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.44,4.00,3.58
2022-03-09,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,16852.15,4.00,4.00
2022-03-10,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,3.36,4.00,3.92
2022-03-10,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,16826.64,4.00,4.00
2022-03-11,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,12.00,4.00,3.44
2022-03-11,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,15300.61,4.00,3.44
2022-03-12,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,27.83,4.00,4.00
2022-03-12,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,18506.38,4.00,4.00
2022-03-13,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,14.90,4.00,4.00
2022-03-13,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,17518.28,4.00,4.00
2022-03-14,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,13.89,4.00,4.00
2022-03-14,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,16721.96,4.00,4.00
2022-03-15,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,23.56,4.00,4.07
2022-03-15,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,17053.89,4.00,4.14
2022-03-16,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,7.64,5.19,5.93
2022-03-16,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12705.03,5.19,9.08
2022-03-17,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.49,8.00,7.83
2022-03-17,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,8573.69,8.00,11.78
2022-03-18,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.50,8.00,5.63
2022-03-18,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,8042.39,8.00,8.69
2022-03-19,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.13,8.00,5.86
2022-03-19,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12466.49,8.00,7.86
2022-03-20,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.80,8.00,6.43
2022-03-20,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13551.29,8.00,8.00
2022-03-21,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.26,8.00,5.64
2022-03-21,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13483.29,8.00,8.00
2022-03-22,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.49,8.00,4.64
2022-03-22,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13220.46,8.00,8.00
2022-03-23,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.08,8.00,6.65
2022-03-23,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13781.18,8.00,8.00
2022-03-24,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.67,8.00,6.14
2022-03-24,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13712.57,8.00,8.00
2022-03-25,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.56,8.00,7.29
2022-03-25,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,14349.50,8.00,8.00
2022-03-26,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.73,8.00,4.92
2022-03-26,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,14715.30,8.00,8.00
2022-03-27,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.76,8.00,4.93
2022-03-27,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,14736.19,8.00,8.00
2022-03-28,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.82,8.00,5.00
2022-03-28,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,14368.00,8.00,8.00
2022-03-29,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.16,8.00,5.43
2022-03-29,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,14212.77,8.00,8.00
2022-03-30,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.21,8.00,5.50
2022-03-30,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,14241.22,8.00,8.00
2022-03-31,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.22,8.00,5.50
2022-03-31,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,14684.73,8.00,8.00
2022-04-01,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.89,8.00,6.36
2022-04-01,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,15092.16,8.00,8.00
2022-04-02,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.33,8.00,5.64
2022-04-02,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,15399.37,8.00,8.00
2022-04-03,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.60,8.00,5.93
2022-04-03,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,15369.10,8.00,8.00
2022-04-04,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.94,8.00,5.14
2022-04-04,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,15338.99,8.00,8.00
2022-04-05,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.66,8.00,5.00
2022-04-05,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,17769.85,8.00,8.00
2022-04-06,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.43,8.00,4.57
2022-04-06,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,15443.76,8.00,8.00
2022-04-07,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.46,8.00,5.79
2022-04-07,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,14085.54,8.00,8.00
2022-04-08,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.65,8.00,6.00
2022-04-08,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13596.06,8.00,8.00
2022-04-09,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.06,8.00,5.57
2022-04-09,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10434.87,8.00,6.28
2022-04-10,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.68,8.00,4.64
2022-04-10,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12520.70,8.00,7.72
2022-04-11,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.37,6.47,6.35
2022-04-11,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10657.79,6.47,9.42
2022-04-12,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.48,4.00,4.03
2022-04-12,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10534.03,4.00,4.84
2022-04-13,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.42,4.00,3.50
2022-04-13,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10905.01,4.00,4.00
2022-04-14,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.07,4.00,3.11
2022-04-14,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11316.48,4.00,4.00
2022-04-15,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.33,4.00,3.39
2022-04-15,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11563.36,4.00,4.00
2022-04-16,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.71,4.00,2.72
2022-04-16,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12095.43,4.00,4.00
2022-04-17,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.90,4.00,2.89
2022-04-17,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12229.39,4.00,4.00
2022-04-18,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.79,4.00,3.78
2022-04-18,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11904.67,4.00,4.00
2022-04-19,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.95,4.00,4.00
2022-04-19,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11480.59,4.00,4.00
2022-04-20,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.98,4.00,4.00
2022-04-20,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11507.01,4.00,4.00
2022-04-21,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.20,4.00,3.22
2022-04-21,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11564.87,4.00,4.00
2022-04-21,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,1.25,4.00,3.13
2022-04-22,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.36,4.00,3.39
2022-04-22,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12255.99,4.00,4.00
2022-04-22,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,0.66,4.00,2.82
2022-04-23,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.88,4.00,3.89
2022-04-23,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12114.31,4.00,4.00
2022-04-23,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,0.09,4.00,2.11
2022-04-24,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.04,4.00,4.00
2022-04-24,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12210.55,4.00,4.00
2022-04-25,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.01,4.00,4.00
2022-04-25,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12227.48,4.00,4.00
2022-04-26,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.60,4.00,3.61
2022-04-26,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12007.57,4.00,4.00
2022-04-27,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.51,4.00,3.50
2022-04-27,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11956.59,4.00,4.00
2022-04-28,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.86,4.00,3.89
2022-04-28,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11882.81,4.00,4.00
2022-04-29,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.96,4.00,4.00
2022-04-29,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12380.94,4.00,4.00
2022-04-30,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.96,4.00,4.00
2022-04-30,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12447.72,4.00,4.00
2022-05-01,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.21,4.00,3.22
2022-05-01,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12235.59,4.00,4.00
2022-05-02,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.39,4.00,3.39
2022-05-02,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12533.98,4.00,4.00
2022-05-03,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.85,4.00,3.89
2022-05-03,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12340.26,4.00,4.00
2022-05-04,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.61,4.00,3.61
2022-05-04,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13051.38,4.00,4.00
2022-05-05,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.50,4.00,3.50
2022-05-05,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12889.29,4.00,4.00
2022-05-06,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.81,4.00,3.89
2022-05-06,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12819.73,4.00,4.00
2022-05-07,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.17,4.00,3.22
2022-05-07,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12453.56,4.00,4.00
2022-05-08,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.35,4.00,3.39
2022-05-08,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12487.89,4.00,4.00
2022-05-09,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.86,4.00,3.89
2022-05-09,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13045.50,4.00,4.00
2022-05-10,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.00,4.00,4.00
2022-05-10,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13690.36,4.00,4.00
2022-05-11,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.98,4.00,4.00
2022-05-11,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13021.52,4.00,4.00
2022-05-12,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.59,4.00,3.61
2022-05-12,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12746.05,4.00,4.00
2022-05-13,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.46,4.00,3.50
2022-05-13,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12708.12,4.00,4.00
2022-05-14,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.51,4.00,3.50
2022-05-14,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13019.19,4.00,4.00
2022-05-15,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.91,4.00,3.89
2022-05-15,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12894.01,4.00,4.00
2022-05-16,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.63,4.00,3.61
2022-05-16,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12902.48,4.00,4.00
2022-05-17,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.33,4.00,2.32
2022-05-17,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12911.41,4.00,4.00
2022-05-18,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.56,4.00,3.57
2022-05-18,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12970.61,4.00,4.00
2022-05-19,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.60,4.00,3.61
2022-05-19,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13018.12,4.00,4.00
2022-05-20,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.88,4.00,3.89
2022-05-20,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13351.14,4.00,4.00
2022-05-21,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.98,4.00,4.00
2022-05-21,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13375.79,4.00,4.00
2022-05-22,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.98,4.00,4.00
2022-05-22,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13443.98,4.00,4.00
2022-05-23,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.61,4.00,3.61
2022-05-23,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13395.20,4.00,4.00
2022-05-24,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.84,4.00,3.89
2022-05-24,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13027.98,4.00,4.00
2022-05-25,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.93,4.00,4.00
2022-05-25,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13086.19,4.00,4.00
2022-05-26,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,2.00,4.00,4.00
2022-05-26,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13413.26,4.00,4.00
2022-05-27,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.99,4.00,4.00
2022-05-27,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13447.69,4.00,4.00
2022-05-28,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.63,4.00,3.61
2022-05-28,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13560.21,4.00,4.00
2022-05-29,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.92,4.00,3.89
2022-05-29,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13516.90,4.00,4.00
2022-05-30,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.97,4.00,4.00
2022-05-30,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13255.94,4.00,4.00
2022-05-31,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.55,4.00,3.61
2022-05-31,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13422.60,4.00,4.00
2022-06-01,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.70,4.00,2.72
2022-06-01,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13405.10,4.00,4.00
2022-06-02,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.64,4.00,3.68
2022-06-02,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13808.23,4.00,4.00
2022-06-02,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,0.09,4.00,2.36
