date,transport,users,frac
2022-03-22,<OR>,0.48,100.00
2022-03-22,snowflake,13220.48,100.00
2022-03-23,<OR>,2.09,100.00
2022-03-23,snowflake,13781.12,100.00
2022-03-24,<OR>,1.66,100.00
2022-03-24,snowflake,13712.59,100.00
2022-03-25,<OR>,2.57,100.00
2022-03-25,snowflake,14349.44,100.00
2022-03-26,<OR>,0.73,100.00
2022-03-26,snowflake,14715.29,100.00
2022-03-27,<OR>,0.77,100.00
2022-03-27,snowflake,14736.19,100.00
2022-03-28,<OR>,0.81,100.00
2022-03-28,snowflake,14368.04,100.00
2022-03-29,<OR>,1.17,100.00
2022-03-29,snowflake,14212.77,100.00
2022-03-30,<OR>,1.22,100.00
2022-03-30,snowflake,14241.23,100.00
2022-03-31,<OR>,1.22,100.00
2022-03-31,snowflake,14684.70,100.00
2022-04-01,<OR>,1.90,100.00
2022-04-01,snowflake,15092.13,100.00
2022-04-02,<OR>,1.35,100.00
2022-04-02,snowflake,15399.34,100.00
2022-04-03,<OR>,1.61,100.00
2022-04-03,snowflake,15369.11,100.00
2022-04-04,<OR>,0.95,100.00
2022-04-04,snowflake,15338.98,100.00
2022-04-05,<OR>,0.67,100.00
2022-04-05,snowflake,17769.63,100.00
2022-04-06,<OR>,0.42,100.00
2022-04-06,snowflake,15444.01,100.00
2022-04-07,<OR>,1.47,100.00
2022-04-07,snowflake,14085.62,100.00
2022-04-08,<OR>,1.65,100.00
2022-04-08,snowflake,13596.09,100.00
2022-04-09,<OR>,2.07,100.00
2022-04-09,snowflake,10435.15,100.00
2022-04-10,<OR>,0.68,100.00
2022-04-10,snowflake,12520.45,100.00
2022-04-11,<OR>,1.35,100.00
2022-04-11,snowflake,10657.85,100.00
2022-04-12,<OR>,1.46,100.00
2022-04-12,snowflake,10533.86,100.00
2022-04-13,<OR>,1.42,100.00
2022-04-13,snowflake,10905.03,100.00
2022-04-14,<OR>,1.07,100.00
2022-04-14,snowflake,11316.42,100.00
2022-04-15,<OR>,1.32,100.00
2022-04-15,snowflake,11563.35,100.00
2022-04-16,<OR>,0.71,100.00
2022-04-16,snowflake,12095.37,100.00
2022-04-17,<OR>,0.91,100.00
2022-04-17,snowflake,12229.38,100.00
2022-04-18,<OR>,1.79,100.00
2022-04-18,snowflake,11904.72,100.00
2022-04-19,<OR>,1.95,100.00
2022-04-19,snowflake,11480.63,100.00
2022-04-20,<OR>,1.98,100.00
2022-04-20,snowflake,11506.99,100.00
2022-04-21,<OR>,1.20,100.00
2022-04-21,snowflake,11566.12,100.00
2022-04-22,<OR>,1.36,100.00
2022-04-22,snowflake,12256.56,100.00
2022-04-23,<OR>,1.88,100.00
2022-04-23,snowflake,12114.44,100.00
2022-04-24,<OR>,2.04,100.00
2022-04-24,snowflake,12210.52,100.00
2022-04-25,<OR>,2.01,100.00
2022-04-25,snowflake,12227.48,100.00
2022-04-26,<OR>,1.60,100.00
2022-04-26,snowflake,12007.60,100.00
2022-04-27,<OR>,1.51,100.00
2022-04-27,snowflake,11956.60,100.00
2022-04-28,<OR>,1.86,100.00
2022-04-28,snowflake,11882.85,100.00
2022-04-29,<OR>,1.96,100.00
2022-04-29,snowflake,12380.88,100.00
2022-04-30,<OR>,1.96,100.00
2022-04-30,snowflake,12447.73,100.00
2022-05-01,<OR>,1.21,100.00
2022-05-01,snowflake,12235.62,100.00
2022-05-02,<OR>,1.39,100.00
2022-05-02,snowflake,12533.94,100.00
2022-05-03,<OR>,1.85,100.00
2022-05-03,snowflake,12340.30,100.00
2022-05-04,<OR>,1.61,100.00
2022-05-04,snowflake,13051.28,100.00
2022-05-05,<OR>,1.50,100.00
2022-05-05,snowflake,12889.34,100.00
2022-05-06,<OR>,1.80,100.00
2022-05-06,snowflake,12819.73,100.00
2022-05-07,<OR>,1.17,100.00
2022-05-07,snowflake,12453.60,100.00
2022-05-08,<OR>,1.35,100.00
2022-05-08,snowflake,12487.88,100.00
2022-05-09,<OR>,1.86,100.00
2022-05-09,snowflake,13045.43,100.00
2022-05-10,<OR>,2.00,100.00
2022-05-10,snowflake,13690.30,100.00
2022-05-11,<OR>,1.98,100.00
2022-05-11,snowflake,13021.62,100.00
2022-05-12,<OR>,1.59,100.00
2022-05-12,snowflake,12746.06,100.00
2022-05-13,<OR>,1.46,100.00
2022-05-13,snowflake,12708.13,100.00
2022-05-14,<OR>,1.51,100.00
2022-05-14,snowflake,13019.14,100.00
2022-05-15,<OR>,0.33,100.00
2022-05-15,snowflake,2828.21,100.00
